path	hard_hits	soft_hits	categories	claim_id	audit_status	effective_status	claim_type	bucket
docs/COMPLEX_SELECTIVITY_COMPARE_NOTE.md	0	2	superseded-memo-cite:2	complex_selectivity_compare_note	unaudited	unaudited	bounded_theorem	misc
docs/CONTINUUM_EQUIVARIANT_ETA_STANDARD_FORM_DELTA_FIREWALL_BOUNDED_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	continuum_equivariant_eta_standard_form_delta_firewall_bounded_note_2026-06-12	unaudited	unaudited	bounded_theorem	misc
docs/CONVENTIONS_UNIFICATION_COMPANION_NOTE_2026-05-08.md	0	2	superseded-memo-cite:2	conventions_unification_companion_note_2026-05-08	unaudited	meta	meta	misc
docs/CORRELATOR_CYCLE_PHASES_READBACK_BLIND_OR_STATE_CONTINGENT_BOUNDED_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	correlator_cycle_phases_readback_blind_or_state_contingent_bounded_note_2026-06-12	audited_conditional	audited_conditional	bounded_theorem	misc
docs/CUBIC_ANISOTROPY_SECTIONS_SO3_FRAME_BOUNDED_THEOREM_NOTE_2026-06-17.md	0	2	superseded-memo-cite:2	cubic_anisotropy_sections_so3_frame_bounded_theorem_note_2026-06-17	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/CUBIC_COXETER_REGGE_DEFICIT_VANISHING_NARROW_THEOREM_NOTE_2026-05-10.md	0	1	superseded-memo-cite:1	cubic_coxeter_regge_deficit_vanishing_narrow_theorem_note_2026-05-10	audited_clean	retained	positive_theorem	foundations-record-dynamics
docs/C_ISO_DERIVED_THEOREM_NOTE_2026-05-07_w3.md	0	1	superseded-memo-cite:1	c_iso_derived_theorem_note_2026-05-07_w3	unaudited	unaudited	open_gate	misc
docs/D31_MAGNITUDE_EXPONENT_TRANSLATION_PROBE_2026-06-05.md	0	2	superseded-memo-cite:2	d31_magnitude_exponent_translation_probe_2026-06-05	unaudited	meta	meta	misc
docs/D3_CHECKERBOARD_STEP1_CLOSED_FORM_PARITY_LEMMA_BOUNDED_THEOREM_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	d3_checkerboard_step1_closed_form_parity_lemma_bounded_theorem_note_2026-06-12	audited_clean	retained_bounded	bounded_theorem	misc
docs/D3_UPPER_BOUND_IMPORT_SCOPE_GATE_NOTE_2026-06-06.md	1	0	lattice-quantum-record:1	d3_upper_bound_import_scope_gate_note_2026-06-06	unaudited	unaudited	bounded_theorem	misc
docs/DARWINISM_BRIDGE_RESIDUAL_LOCAL_OBSERVABILITY_OPEN_GATE_NOTE_2026-06-05.md	1	3	durable-registration:1,quantum-axiom-name:1,superseded-memo-cite:2	darwinism_bridge_residual_local_observability_open_gate_note_2026-06-05	unaudited	unaudited	open_gate	misc
docs/DET_HOLONOMY_TRIVIAL_ON_HERMITIAN_POSITIVE_CIRCULANT_EDGE_CONTENT_BOUNDED_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	det_holonomy_trivial_on_hermitian_positive_circulant_edge_content_bounded_note_2026-06-12	audited_conditional	audited_conditional	bounded_theorem	misc
docs/DIRAC_LORENTZ_DIAGNOSTIC_BOUNDARIES_FROM_REJECTED_REPAIRS_NOTE_2026-06-07.md	0	4	superseded-memo-cite:4	dirac_lorentz_diagnostic_boundaries_from_rejected_repairs_note_2026-06-07	unaudited	unaudited	open_gate	matter-kinetic
docs/DIRAC_WEYL_FERMION_DOF_FROM_LORENTZ_AND_CHIRALITY_ADMISSION_BRIDGE_NOTE_2026-05-28.md	0	2	superseded-memo-cite:1,three-axiom-baseline:1	dirac_weyl_fermion_dof_from_lorentz_and_chirality_admission_bridge_note_2026-05-28	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/DM_M_DM_INVERSE_BAND_GAUGE_AUDIT_BOUNDED_NOTE_2026-05-09.md	0	2	superseded-memo-cite:2	dm_m_dm_inverse_band_gauge_audit_bounded_note_2026-05-09	unaudited	unaudited	bounded_theorem	gauge-theta
docs/DM_NEUTRINO_WEAK_TRIPLET_COEFFICIENT_AXIOM_BOUNDARY_NOTE_2026-04-15.md	1	4	lattice-quantum-record:1,superseded-memo-cite:4	dm_neutrino_weak_triplet_coefficient_axiom_boundary_note_2026-04-15	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/DM_WILSON_DIRECT_DESCENDANT_CANONICAL_FIBER_MIXED_SPECTRAL_BRANCH_WEIGHT_NO_GO_NOTE_2026-04-19.md	0	2	superseded-memo-cite:2	dm_wilson_direct_descendant_canonical_fiber_mixed_spectral_branch_weight_no_go_note_2026-04-19	unaudited	unaudited	no_go	gauge-theta
docs/DM_WILSON_DIRECT_DESCENDANT_TRANSPORT_FIBER_MINIMAL_LOCAL_SPECTRAL_LAW_NO_GO_NOTE_2026-04-19.md	0	2	superseded-memo-cite:2	dm_wilson_direct_descendant_transport_fiber_minimal_local_spectral_law_no_go_note_2026-04-19	unaudited	unaudited	no_go	gauge-theta
docs/DT1_TIME_DIMENSION_PROOF_WALK_LATTICE_INDEPENDENCE_BOUNDED_NOTE_2026-05-08.md	0	2	superseded-memo-cite:2	dt1_time_dimension_proof_walk_lattice_independence_bounded_note_2026-05-08	unaudited	unaudited	bounded_theorem	misc
docs/DYNAMICS_AXIOM_MINIMAL_NONTRIVIALITY_BRANCH_PROPOSAL_2026-06-29.md	3	1	lattice-quantum-record:3,superseded-memo-cite:1	dynamics_axiom_minimal_nontriviality_branch_proposal_2026-06-29	unaudited	meta	meta	foundations-record-dynamics
docs/DYNAMICS_CONTENT_SORT_ORDERING_DERIVED_ACCUMULATION_IRREDUCIBLE_BOUNDED_NOTE_2026-07-03.md	15	0	durable-registration:2,invariant-repeated-readout:5,locks-one-nonadmissible:1,site-need-not-carry:4,subset-available-under-admissibility:3	dynamics_content_sort_ordering_derived_accumulation_irreducible_bounded_note_2026-07-03	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/DYNAMICS_FORM_FROM_RECORD_PRESERVATION_GAUGE_INVARIANT_LOCAL_CLASS_BOUNDED_THEOREM_NOTE_2026-06-05.md	1	2	lattice-quantum-record:1,superseded-memo-cite:2	dynamics_form_from_record_preservation_gauge_invariant_local_class_bounded_theorem_note_2026-06-05	unaudited	unaudited	bounded_theorem	gauge-theta
docs/EDGE_TWO_SITE_FRAMING_SUPPLIES_NO_NATIVE_COLOR_ROUTE_RECORD_TEXT_NARROW_NO_GO_NOTE_2026-06-08.md	2	4	durable-registration:1,kcpt-orbit-realized:1,superseded-memo-cite:4	edge_two_site_framing_supplies_no_native_color_route_record_text_narrow_no_go_note_2026-06-08	unaudited	unaudited	no_go	gauge-theta
docs/EIDENT_DECOMPOSITION_DEFINITIONAL_PROPORTIONALITY_CTX_MATCH_BOUNDED_NOTE_2026-07-02.md	6	0	central-sector-readout-context:3,kcpt-orbit-realized:3	eident_decomposition_definitional_proportionality_ctx_match_bounded_note_2026-07-02	unaudited	unaudited	bounded_theorem	misc
docs/EMERGENT_LORENTZ_INTERACTING_VELOCITY_RG_ATTRACTOR_NOTE_2026-06-06.md	0	2	superseded-memo-cite:2	emergent_lorentz_interacting_velocity_rg_attractor_note_2026-06-06	unaudited	unaudited	open_gate	misc
docs/EMERGENT_LORENTZ_RADIATIVE_STABILITY_DISCRETE_TICK_B4_BOUNDED_THEOREM_NOTE_2026-06-08.md	0	2	superseded-memo-cite:2	emergent_lorentz_radiative_stability_discrete_tick_b4_bounded_theorem_note_2026-06-08	unaudited	unaudited	positive_theorem	misc
docs/EPSSTAR_FULL_KERNEL_COEFFICIENT_DERIVATION_BOUNDED_THEOREM_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	epsstar_full_kernel_coefficient_derivation_bounded_theorem_note_2026-06-12	audited_conditional	audited_conditional	bounded_theorem	misc
docs/EP_RECORD_STIFFNESS_CONDITIONAL_SHARED_COUPLING_TEMPLATE_NOTE_2026-06-07.md	0	2	superseded-memo-cite:2	ep_record_stiffness_conditional_shared_coupling_template_note_2026-06-07	unaudited	unaudited	open_gate	foundations-record-dynamics
docs/EP_RECORD_STIFFNESS_CONTEXT_INDEPENDENCE_NO_GO_NOTE_2026-06-17.md	2	3	durable-registration:1,kcpt-orbit-realized:1,superseded-memo-cite:2,three-axiom-baseline:1	ep_record_stiffness_context_independence_no_go_note_2026-06-17	unaudited	unaudited	no_go	foundations-record-dynamics
docs/EQUIVARIANT_WILSON_ETA_DENSITIES_VANISH_ON_TESTED_WINDOW_BOUNDED_NOTE_2026-06-12.md	0	2	superseded-memo-cite:2	equivariant_wilson_eta_densities_vanish_on_tested_window_bounded_note_2026-06-12	unaudited	unaudited	bounded_theorem	gauge-theta
docs/EW_KAPPA_WEIGHTING_NOT_AXIOM_DERIVABLE_NO_GO_NOTE_2026-06-09.md	0	2	quantum-axiom-name:2	ew_kappa_weighting_not_axiom_derivable_no_go_note_2026-06-09	unaudited	unaudited	no_go	foundations-record-dynamics
docs/EW_LATTICE_COS_SQ_THETA_W_COMPLEMENT_BRIDGE_THEOREM_NOTE_2026-04-26.md	0	4	superseded-memo-cite:4	ew_lattice_cos_sq_theta_w_complement_bridge_theorem_note_2026-04-26	unaudited	unaudited	positive_theorem	gauge-theta
docs/EXP_DECAY_LIEB_ROBINSON_QUASILOCAL_BRIDGE_THEOREM_NOTE_2026-06-11.md	0	2	superseded-memo-cite:2	exp_decay_lieb_robinson_quasilocal_bridge_theorem_note_2026-06-11	unaudited	unaudited	bounded_theorem	misc
docs/FIBER_FRAME_LOCAL_REDUNDANCY_BRIDGE_NARROW_THEOREM_NOTE_2026-06-09.md	2	2	durable-registration:1,lattice-quantum-record:1,superseded-memo-cite:2	fiber_frame_local_redundancy_bridge_narrow_theorem_note_2026-06-09	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/FLAVOR_DET_CHARACTER_SELECTION_AUDIT_READY_2026-06-04.md	0	2	superseded-memo-cite:2	flavor_det_character_selection_audit_ready_2026-06-04	unaudited	unaudited	bounded_theorem	flavor-koide
docs/FLAVOR_HW_CLIFFORD_DOES_NOT_CONSTRAIN_R_2026-06-02.md	0	2	superseded-memo-cite:2	flavor_hw_clifford_does_not_constrain_r_2026-06-02	unaudited	unaudited	open_gate	flavor-koide
docs/FLAVOR_LANE_PANEL_REDUCES_TO_DOUBLET_MODE_COUNT_2026-05-31.md	0	1	quantum-axiom-name:1	flavor_lane_panel_reduces_to_doublet_mode_count_2026-05-31	unaudited	unaudited	bounded_theorem	flavor-koide
docs/FLAVOR_LOGDET_FACTOR_2_RECORD_READOUT_REALIZATION_NARROW_THEOREM_NOTE_2026-06-04.md	0	2	superseded-memo-cite:2	flavor_logdet_factor_2_record_readout_realization_narrow_theorem_note_2026-06-04	unaudited	unaudited	bounded_theorem	flavor-koide
docs/FLAVOR_LOGDET_FACTOR_4A_SOURCE_ACTION_IDENTIFICATION_NARROW_COMPANION_NOTE_2026-06-04.md	1	0	lattice-quantum-record:1	flavor_logdet_factor_4a_source_action_identification_narrow_companion_note_2026-06-04	unaudited	unaudited	bounded_theorem	flavor-koide
docs/FLAVOR_LOGDET_FACTOR_4B_JACOBI_DERIVATIVE_NARROW_THEOREM_NOTE_2026-06-04.md	0	1	superseded-memo-cite:1	flavor_logdet_factor_4b_jacobi_derivative_narrow_theorem_note_2026-06-04	audited_clean	retained	positive_theorem	flavor-koide
docs/FLAVOR_LOGDET_FORM_UNDER_RECORD_AXIOM_2026-06-04.md	0	2	superseded-memo-cite:2	flavor_logdet_form_under_record_axiom_2026-06-04	unaudited	unaudited	bounded_theorem	flavor-koide
docs/FLAVOR_LOGDET_GENERATOR_THREE_FACTOR_PROVENANCE_2026-06-04.md	0	2	superseded-memo-cite:2	flavor_logdet_generator_three_factor_provenance_2026-06-04	unaudited	meta	meta	flavor-koide
docs/FLAVOR_MAX_RECORD_ENTROPY_IS_SECTOR_BLIND_CANNOT_DERIVE_THE_KOIDE_DIAL_NARROW_NO_GO_NOTE_2026-06-15.md	1	0	lattice-quantum-record:1	flavor_max_record_entropy_is_sector_blind_cannot_derive_the_koide_dial_narrow_no_go_note_2026-06-15	unaudited	unaudited	no_go	flavor-koide
docs/FLAVOR_NATIVE_ACTION_PREDICTS_Q1_2026-06-02.md	0	2	superseded-memo-cite:2	flavor_native_action_predicts_q1_2026-06-02	unaudited	unaudited	open_gate	flavor-koide
docs/FLAVOR_OPERATOR_SPECTRAL_FUNCTIONALS_DO_NOT_FORCE_R_HALF_NO_GO_NOTE_2026-06-02.md	0	2	superseded-memo-cite:2	flavor_operator_spectral_functionals_do_not_force_r_half_no_go_note_2026-06-02	unaudited	unaudited	no_go	flavor-koide
docs/FLAVOR_RECORD_READOUT_FORM_NOT_WEIGHT_2026-06-02.md	1	2	lattice-quantum-record:1,superseded-memo-cite:2	flavor_record_readout_form_not_weight_2026-06-02	unaudited	unaudited	open_gate	flavor-koide
docs/FREE_BILINEAR_QUASILOCAL_LR_BRIDGE_THEOREM_NOTE_2026-06-10.md	1	4	lattice-quantum-record:1,superseded-memo-cite:4	free_bilinear_quasilocal_lr_bridge_theorem_note_2026-06-10	unaudited	unaudited	bounded_theorem	misc
docs/FREE_DIRAC_POINCARE_STONE_DIFFERENTIAL_GENERATOR_COINCIDENCE_COMMON_CORE_BOUNDED_THEOREM_NOTE_2026-06-08.md	0	2	superseded-memo-cite:2	free_dirac_poincare_stone_differential_generator_coincidence_common_core_bounded_theorem_note_2026-06-08	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/FROZEN_REGION_RECORD_SATURATION_LOCAL_FINALITY_BOUNDARY_INFLUENCE_BOUNDED_NOTE_2026-07-03.md	1	0	invariant-repeated-readout:1	frozen_region_record_saturation_local_finality_boundary_influence_bounded_note_2026-07-03	audited_clean	retained_bounded	bounded_theorem	foundations-record-dynamics
docs/FS_FORCED_MODULO_EMERGENT_LORENTZ_STRESS_TEST_NOTE_2026-06-06.md	1	2	lattice-quantum-record:1,superseded-memo-cite:2	fs_forced_modulo_emergent_lorentz_stress_test_note_2026-06-06	unaudited	unaudited	open_gate	misc
docs/FS_RECONSTRUCTION_R_AND_TIGHT_LINK_REVIEW_NOTE_2026-06-06.md	0	2	superseded-memo-cite:2	fs_reconstruction_r_and_tight_link_review_note_2026-06-06	unaudited	unaudited	bounded_theorem	misc
docs/FS_ROTATION_EXCHANGE_DISCRETE_INSUFFICIENCY_NARROW_NO_GO_NOTE_2026-05-28.md	0	8	superseded-memo-cite:8	fs_rotation_exchange_discrete_insufficiency_narrow_no_go_note_2026-05-28	unaudited	unaudited	no_go	foundations-record-dynamics
docs/FS_ROTATION_EXCHANGE_DISCRETE_INSUFFICIENCY_RECORD_AXIOM_INVARIANCE_COMPANION_NOTE_2026-06-04.md	0	23	quantum-axiom-name:4,superseded-memo-cite:19	fs_rotation_exchange_discrete_insufficiency_record_axiom_invariance_companion_note_2026-06-04	unaudited	meta	meta	foundations-record-dynamics
docs/F_WEDGE_F_TOP_FORM_FORCES_D_FOUR_NARROW_THEOREM_NOTE_2026-05-26.md	0	3	superseded-memo-cite:3	f_wedge_f_top_form_forces_d_four_narrow_theorem_note_2026-05-26	unaudited	unaudited	positive_theorem	foundations-record-dynamics
docs/GAMMA_FULL_VS_GAMMA_CRIT_DECISIVE_NOGO_NOTE_2026-06-08.md	0	2	superseded-memo-cite:2	gamma_full_vs_gamma_crit_decisive_nogo_note_2026-06-08	unaudited	unaudited	no_go	misc
docs/GATE_B_CONTEXT_INDEPENDENCE_NO_GO_NOTE_2026-06-17.md	0	2	superseded-memo-cite:2	gate_b_context_independence_no_go_note_2026-06-17	unaudited	unaudited	no_go	misc
docs/GAUGE_ALGEBRA_SUPPLIED_CARRIER_GAUGING_SELECTION_OPEN_GATE_NOTE_2026-06-08.md	2	0	lattice-quantum-record:2	gauge_algebra_supplied_carrier_gauging_selection_open_gate_note_2026-06-08	unaudited	unaudited	open_gate	gauge-theta
docs/GAUGE_GAUGING_SELECTION_CONJUGATION_INDEPENDENCE_NO_GO_NOTE_2026-06-16.md	0	2	superseded-memo-cite:2	gauge_gauging_selection_conjugation_independence_no_go_note_2026-06-16	unaudited	unaudited	no_go	gauge-theta
docs/GAUGE_OS_STEP1_WILSON_PLAQUETTE_DECOMPOSITION_THETA_INVARIANCE_REFLECTION_HERMITICITY_NARROW_THEOREM_NOTE_2026-06-02.md	0	1	superseded-memo-cite:1	gauge_os_step1_wilson_plaquette_decomposition_theta_invariance_reflection_hermiticity_narrow_theorem_note_2026-06-02	audit_in_progress	audit_in_progress	bounded_theorem	gauge-theta
docs/GAUGE_TEMPORAL_GAUGE_MIXED_KERNEL_SPATIAL_LINK_FACTORIZATION_NARROW_THEOREM_NOTE_2026-05-10.md	0	1	superseded-memo-cite:1	gauge_temporal_gauge_mixed_kernel_spatial_link_factorization_narrow_theorem_note_2026-05-10	audited_clean	retained	positive_theorem	gauge-theta
docs/GAUGE_VACUUM_PLAQUETTE_FINITE_TENSOR_WORD_PACKET_BOUNDED_NOTE_2026-05-10.md	0	1	superseded-memo-cite:1	gauge_vacuum_plaquette_finite_tensor_word_packet_bounded_note_2026-05-10	unaudited	unaudited	bounded_theorem	gauge-theta
docs/GAUGE_VACUUM_PLAQUETTE_HIERARCHY_OBSTRUCTION_LEMMAS_BOUNDED_NOTE_2026-05-10.md	0	1	superseded-memo-cite:1	gauge_vacuum_plaquette_hierarchy_obstruction_lemmas_bounded_note_2026-05-10	unaudited	unaudited	bounded_theorem	gauge-theta
docs/GAUGE_VACUUM_PLAQUETTE_REDUCTION_EXISTENCE_THEOREM_NOTE.md	0	1	superseded-memo-cite:1	gauge_vacuum_plaquette_reduction_existence_theorem_note	unaudited	unaudited	bounded_theorem	gauge-theta
docs/GAUGE_VACUUM_PLAQUETTE_SPECTRAL_MEASURE_THEOREM_NOTE.md	0	1	superseded-memo-cite:1	gauge_vacuum_plaquette_spectral_measure_theorem_note	unaudited	unaudited	bounded_theorem	gauge-theta
docs/GAUGE_VACUUM_PLAQUETTE_U1_DENSITY_SIGN_ALTERNATION_NARROW_NOTE_2026-05-17.md	0	1	superseded-memo-cite:1	gauge_vacuum_plaquette_u1_density_sign_alternation_narrow_note_2026-05-17	unaudited	unaudited	positive_theorem	gauge-theta
docs/GAUGE_WILSON_ISOTROPY_BOUNDARY_HYGIENE_COMPANION_NOTE_2026-06-04.md	0	23	quantum-axiom-name:4,superseded-memo-cite:19	gauge_wilson_isotropy_boundary_hygiene_companion_note_2026-06-04	unaudited	meta	meta	gauge-theta
docs/GBARE_WILSON_ACTION_INTERNAL_PROOF_WALK_BOUNDED_NOTE_2026-05-08.md	0	1	superseded-memo-cite:1	gbare_wilson_action_internal_proof_walk_bounded_note_2026-05-08	unaudited	unaudited	bounded_theorem	gauge-theta
docs/GENERATION_DIAL_DYNAMICS_STABILITY_CLASSIFIER_2026-06-05.md	1	0	lattice-quantum-record:1	generation_dial_dynamics_stability_classifier_2026-06-05	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/GENERATION_KOIDE_SINGLE_MODULUS_REDUCTION_2026-06-05.md	1	0	lattice-quantum-record:1	generation_koide_single_modulus_reduction_2026-06-05	unaudited	unaudited	bounded_theorem	flavor-koide
docs/GENERATION_PRIOR_STABILITY_2026-06-05.md	0	2	superseded-memo-cite:2	generation_prior_stability_2026-06-05	unaudited	meta	meta	misc
docs/GENERATION_WEIGHT_DIAL_STRUCTURE_2026-06-05.md	1	0	lattice-quantum-record:1	generation_weight_dial_structure_2026-06-05	unaudited	unaudited	positive_theorem	misc
docs/GLEASON_ON_QUBIT_LATTICE_PROJECTION_LATTICE_NARROW_THEOREM_NOTE_2026-05-20.md	0	1	superseded-memo-cite:1	gleason_on_qubit_lattice_projection_lattice_narrow_theorem_note_2026-05-20	unaudited	unaudited	bounded_theorem	probability-born
docs/GL_F_FROM_BEREZIN_RP_RECONSTRUCTION_NARROW_THEOREM_NOTE_2026-06-10.md	0	2	superseded-memo-cite:2	gl_f_from_berezin_rp_reconstruction_narrow_theorem_note_2026-06-10	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/GL_F_IDENTIFICATION_BRIDGE_DECOMPOSITION_NARROW_THEOREM_NOTE_2026-06-11.md	0	4	quantum-axiom-name:2,superseded-memo-cite:2	gl_f_identification_bridge_decomposition_narrow_theorem_note_2026-06-11	unaudited	unaudited	open_gate	foundations-record-dynamics
docs/GL_F_MULTILOOP_GRADED_NET_COCYCLE_NARROW_NO_GO_NOTE_2026-06-10.md	1	3	lattice-quantum-record:1,quantum-axiom-name:1,superseded-memo-cite:2	gl_f_multiloop_graded_net_cocycle_narrow_no_go_note_2026-06-10	unaudited	unaudited	no_go	foundations-record-dynamics
docs/GRAVITY_SIGN_IS_ONE_RESIDUAL_AT_THE_TT_KERNEL_BLOCK_NARROW_THEOREM_NOTE_2026-06-08.md	1	0	lattice-quantum-record:1	gravity_sign_is_one_residual_at_the_tt_kernel_block_narrow_theorem_note_2026-06-08	unaudited	unaudited	bounded_theorem	gravity-records
docs/G_BARE_CANONICAL_CONVENTION_NARROW_THEOREM_NOTE_2026-05-02.md	0	1	superseded-memo-cite:1	g_bare_canonical_convention_narrow_theorem_note_2026-05-02	unaudited	unaudited	bounded_theorem	foundations-record-dynamics
docs/G_BARE_CONSTRAINT_VS_CONVENTION_RESTATEMENT_NOTE_2026-05-07.md	0	1	superseded-memo-cite:1	g_bare_constraint_vs_convention_restatement_note_2026-05-07	unaudited	unaudited	positive_theorem	misc
docs/G_BARE_FORCED_BY_WARD_REP_B_INDEPENDENCE_RECORD_AXIOM_INVARIANCE_COMPANION_NOTE_2026-06-04.md	0	18	superseded-memo-cite:18	g_bare_forced_by_ward_rep_b_independence_record_axiom_invariance_companion_note_2026-06-04	unaudited	meta	meta	foundations-record-dynamics
docs/G_BARE_TWO_WARD_H_UNIT_RESIDUE_ACCEPTED_PREMISE_BRIDGE_BOUNDED_NOTE_2026-05-26.md	0	1	superseded-memo-cite:1	g_bare_two_ward_h_unit_residue_accepted_premise_bridge_bounded_note_2026-05-26	unaudited	unaudited	bounded_theorem	misc
docs/G_NEWTON_BORN_AS_SOURCE_POSITIVE_THEOREM_NOTE_2026-05-10_gnewtonG2.md	0	4	superseded-memo-cite:4	g_newton_born_as_source_positive_theorem_note_2026-05-10_gnewtong2	unaudited	unaudited	bounded_theorem	gravity-records
docs/G_NEWTON_SELF_CONSISTENCY_BOUNDED_SHARPENING_NOTE_2026-05-10_planckP4.md	0	4	superseded-memo-cite:4	g_newton_self_consistency_bounded_sharpening_note_2026-05-10_planckp4	unaudited	unaudited	bounded_theorem	misc
docs/G_NEWTON_SKELETON_SELECTION_BOUNDED_NOTE_2026-05-10_gnewtonG1.md	0	2	superseded-memo-cite:2	g_newton_skeleton_selection_bounded_note_2026-05-10_gnewtong1	unaudited	unaudited	bounded_theorem	misc
docs/G_NEWTON_WEAK_FIELD_RESPONSE_BOUNDED_CLOSURE_NOTE_2026-05-10_gnewtonG3.md	0	4	superseded-memo-cite:4	g_newton_weak_field_response_bounded_closure_note_2026-05-10_gnewtong3	unaudited	unaudited	bounded_theorem	misc
docs/G_WEAK_FROM_FRAMEWORK_NOTE_2026-05-03.md	0	4	superseded-memo-cite:4	g_weak_from_framework_note_2026-05-03	unaudited	unaudited	bounded_theorem	misc
docs/HADRON_LANE1_CHIRAL_CONDENSATE_BANKS_CASHER_SCOPING_SUPPORT_NOTE_2026-04-27.md	0	3	superseded-memo-cite:3	hadron_lane1_chiral_condensate_banks_casher_scoping_support_note_2026-04-27	unaudited	unaudited	no_go	misc
docs/HADRON_LANE1_CONFINEMENT_TO_MASS_FIREWALL_NOTE_2026-04-27.md	0	1	superseded-memo-cite:1	hadron_lane1_confinement_to_mass_firewall_note_2026-04-27	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HADRON_LANE1_SQRT_SIGMA_B2_GATE_REPAIR_AUDIT_NOTE_2026-04-30.md	0	1	superseded-memo-cite:1	hadron_lane1_sqrt_sigma_b2_gate_repair_audit_note_2026-04-30	unaudited	unaudited	open_gate	misc
docs/HADRON_LANE1_SQRT_SIGMA_RETENTION_GATE_AUDIT_SUPPORT_NOTE_2026-04-27.md	1	3	lattice-quantum-record:1,superseded-memo-cite:3	hadron_lane1_sqrt_sigma_retention_gate_audit_support_note_2026-04-27	unaudited	unaudited	open_gate	misc
docs/HADRON_MASS_LANE1_THEOREM_PLAN_SUPPORT_NOTE_2026-04-27.md	0	3	superseded-memo-cite:3	hadron_mass_lane1_theorem_plan_support_note_2026-04-27	unaudited	unaudited	open_gate	matter-kinetic
docs/HIERARCHY_ALPHA_BARE_FOUR_PI_CONTINUUM_MEASURE_CONTENT_ATTRIBUTION_BOUNDED_NOTE_2026-05-26.md	0	5	superseded-memo-cite:5	hierarchy_alpha_bare_four_pi_continuum_measure_content_attribution_bounded_note_2026-05-26	unaudited	unaudited	bounded_theorem	hierarchy
docs/HIERARCHY_FORMULA_HONEST_STATUS_NOTE_2026-05-10.md	0	2	superseded-memo-cite:2	hierarchy_formula_honest_status_note_2026-05-10	unaudited	unaudited	bounded_theorem	hierarchy
docs/HIERARCHY_HEAT_KERNEL_D4_COMPRESSION_BOUNDED_THEOREM_NOTE_2026-05-10.md	0	2	superseded-memo-cite:2	hierarchy_heat_kernel_d4_compression_bounded_theorem_note_2026-05-10	unaudited	unaudited	bounded_theorem	hierarchy
docs/HIERARCHY_LT4_PHYSICAL_SELECTION_PROOF_WALK_BOUNDED_NOTE_2026-05-10.md	0	1	superseded-memo-cite:1	hierarchy_lt4_physical_selection_proof_walk_bounded_note_2026-05-10	unaudited	unaudited	bounded_theorem	hierarchy
docs/HIERARCHY_MATSUBARA_DETERMINANT_RATIO_NARROW_THEOREM_NOTE_2026-05-10.md	0	2	superseded-memo-cite:2	hierarchy_matsubara_determinant_ratio_narrow_theorem_note_2026-05-10	unaudited	unaudited	bounded_theorem	hierarchy
docs/HIERARCHY_MATSUBARA_QUARTIC_COEFFICIENT_RATIO_NARROW_THEOREM_NOTE_2026-05-10.md	0	2	superseded-memo-cite:2	hierarchy_matsubara_quartic_coefficient_ratio_narrow_theorem_note_2026-05-10	unaudited	unaudited	bounded_theorem	hierarchy
docs/HIERARCHY_MERON_SUBSTRATE_BRIDGE_SU2_SU3_MISMATCH_NARROW_NO_GO_NOTE_2026-05-16.md	0	3	superseded-memo-cite:3	hierarchy_meron_substrate_bridge_su2_su3_mismatch_narrow_no_go_note_2026-05-16	unaudited	unaudited	no_go	hierarchy
docs/HIGGS_CHANNEL_EFFECTIVE_NTASTE_BOUNDARY_BOUNDED_NOTE_2026-05-08.md	0	1	superseded-memo-cite:1	higgs_channel_effective_ntaste_boundary_bounded_note_2026-05-08	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_CLASSICALITY_BOUNDARY_OPERATOR_ABSENCE_NO_GO_NOTE_2026-05-10.md	0	4	superseded-memo-cite:4	higgs_classicality_boundary_operator_absence_no_go_note_2026-05-10	unaudited	unaudited	no_go	misc
docs/HIGGS_KAPPA_CURV_FROM_VTASTE_SYMMETRIC_POINT_NARROW_THEOREM_NOTE_2026-05-10.md	0	4	superseded-memo-cite:4	higgs_kappa_curv_from_vtaste_symmetric_point_narrow_theorem_note_2026-05-10	unaudited	unaudited	bounded_theorem	matter-kinetic
docs/HIGGS_LATTICE_TASTE_COUNT_AND_WJ_FORM_BRIDGE_NARROW_THEOREM_NOTE_2026-06-05.md	0	1	superseded-memo-cite:1	higgs_lattice_taste_count_and_wj_form_bridge_narrow_theorem_note_2026-06-05	unaudited	unaudited	bounded_theorem	matter-kinetic
